0,0.000000e+00,0.000000e+00,0.000000e+00
1,0.000000e+00,0.000000e+00,0.000000e+00
2,0.000000e+00,0.000000e+00,0.000000e+00
3,1.000000e+00,1.000000e+00,1.000000e+00
4,1.000000e+00,1.000000e+00,1.000000e+00
5,6.000000e-01,1.000000e+00,1.000000e+00
6,5.000000e-01,6.000000e-01,7.000000e-01
7,4.000000e-01,5.000000e-01,6.000000e-01
8,4.000000e-01,4.000000e-01,5.000000e-01
